DOCID,Site,Contractor,Act,Activity,Date_Of_Month,Month,Year,RemindDays
"0","Gurgaon","Ranstad India Private Limited","Factories Act","License Obtained","0","","","0"
"0","Gurgaon","Ranstad India Private Limited","Factories Act","Notice of Period of Work","0","","","0"
"0","Gurgaon","Ranstad India Private Limited","Factories Act","Notification of Accident","0","","","0"
"0","Gurgaon","Ranstad India Private Limited","Factories Act","Register Maintained hoist and Lift","25","","","0"
"0","Gurgaon","Ranstad India Private Limited","Factories Act","Register of Compensatory Holidays","25","","","0"
"0","Gurgaon","Ranstad India Private Limited","Factories Act","Register of Examination of Eye Sight","30","12","","0"
"0","Gurgaon","Ranstad India Private Limited","Factories Act","Register of Medical Examination","30","12","","0"
"0","Gurgaon","Ranstad India Private Limited","Factories Act","Register of Medical Examination of Canteen Staff","30","12","","0"
"0","Gurgaon","Ranstad India Private Limited","Factories Act","Register of Muster Roll Adult Workers","25","","","0"
"0","Gurgaon","Ranstad India Private Limited","Factories Act","Register of Specially Trained Adult Workers","25","","","0"
"0","Gurgaon","Ranstad India Private Limited","Factories Act","Register of White Washing","30","4","","0"
"0","Gurgaon","Ranstad India Private Limited","Factories Act","Report of Accident and Dangerous Occuurences","0","","","0"
"0","Gurgaon","Ranstad India Private Limited","Factories Act","Service Card","25","","","0"
"0","Gurgaon","Ranstad India Private Limited","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Gurgaon","Ranstad India Private Limited","Gratuity","Form A Notice of Opening","0","","","0"
"0","Gurgaon","Ranstad India Private Limited","Gratuity","Form B If Any Change Occurred","0","","","0"
"0","Gurgaon","Ranstad India Private Limited","Gratuity","Form L - Notice for Payment of Gratuity to Individuals","0","","","0"
"0","Gurgaon","Ranstad India Private Limited","Gratuity","Obtaining of Form F from Individuals","0","","","0"
"0","Gurgaon","Ranstad India Private Limited","Industrial Disputes","Progress Report on Constitution and functioning of Works Committee","0","","","0"
"0","Gurgaon","Ranstad India Private Limited","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Gurgaon","Ranstad India Private Limited","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Gurgaon","Ranstad India Private Limited","Inter State Migrant","Return & Reports","15","2","","0"
"0","Gurgaon","Ranstad India Private Limited","LWF","Annual Return","31","2","","0"
"0","Gurgaon","Ranstad India Private Limited","LWF","Register of Payment of Unclaimed Wages","31","2","","0"
"0","Gurgaon","Ranstad India Private Limited","LWF","Register of Wages","25","","","0"
"0","Gurgaon","Ranstad India Private Limited","LWF","Registration if Applicable","0","","","0"
"0","Gurgaon","Ranstad India Private Limited","LWF","Remittance Returns cum Challans","30","","","0"
"0","Gurgaon","Ranstad India Private Limited","Maternity","Register Maintenance","25","","","0"
"0","Gurgaon","Ranstad India Private Limited","Maternity","Submission of Annual Returns","15","2","","0"
"0","Gurgaon","Ranstad India Private Limited","Min. Wages","Form I Register of Fine","25","","","0"
"0","Gurgaon","Ranstad India Private Limited","Min. Wages","Form II Register of Deduction","25","","","0"
"0","Gurgaon","Ranstad India Private Limited","Min. Wages","Form III Annual Returns","31","2","","0"
"0","Gurgaon","Ranstad India Private Limited","Min. Wages","Form IV Register of Overtime","25","","","0"
"0","Gurgaon","Ranstad India Private Limited","National  Festival Holidays","Annual Return (as applicable)","31","2","","0"
"0","Gurgaon","Ranstad India Private Limited","National  Festival Holidays","Display List of Holiday","31","12","","0"
"0","Gurgaon","Ranstad India Private Limited","National  Festival Holidays","Register of Leave","25","","","0"
"0","Gurgaon","Ranstad India Private Limited","Payment of Wages","Form I Register of Fine","25","","","0"
"0","Gurgaon","Ranstad India Private Limited","Payment of Wages","Form II Register of Deduction","25","","","0"
"0","Gurgaon","Ranstad India Private Limited","Payment of Wages","Form III Register of Advance","25","","","0"
"0","Gurgaon","Ranstad India Private Limited","Payment of Wages","Form IV Annual Return","15","2","","0"
"0","Gurgaon","Ranstad India Private Limited","Payment of Wages","Form-III Register of Advance","25","","","0"
"0","Gurgaon","Ranstad India Private Limited","PF","Monthly Deposit","15","","","0"
"0","Gurgaon","Ranstad India Private Limited","PF","PF ECR","15","","","0"
"0","Gurgaon","Ranstad India Private Limited","PF","Registration","0","","","0"
"0","Gurgaon","Ranstad India Private Limited","PF","Transfer","0","","","0"
"0","Gurgaon","Ranstad India Private Limited","PF","Withdrawal","0","","","0"
"0","Gurgaon","Ranstad India Private Limited","Private Security","Security License","0","","","0"
"0","Gurgaon","Ranstad India Private Limited","Professional Tax","Registration","0","","","0"
"0","Gurgaon","Ranstad India Private Limited","Professional Tax","Remittance by Due Date","30","","","0"
"0","Gurgaon","Ranstad India Private Limited","Professional Tax","Returns under the Act","30","","","0"
"0","Gurgaon","Ranstad India Private Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Gurgaon","Ranstad India Private Limited","S and E","Employment Register","25","","","0"
"0","Gurgaon","Ranstad India Private Limited","S and E","Leave Registers","25","","","0"
"0","Gurgaon","Ranstad India Private Limited","S and E","Register of Attendance","25","","","0"
"0","Gurgaon","Ranstad India Private Limited","S and E","Register of Wages","25","","","0"
"0","Gurgaon","Ranstad India Private Limited","S and E","Registration/Renewal/Amendments/Surrender","0","","","0"
"0","Gurgaon","Ranstad India Private Limited","S and E","Submission of Returns","15","2","","0"
"0","Gurgaon","Ranstad India Private Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Gurgaon","Ranstad India Private Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Gurgaon","Ranstad India Private Limited","Standing Orders","Certified Standing Orders","30","12","","0"
"0","Gurgaon","SAP Telecom Services","Apprentices Act","Half Yearly (Form APP-2 Details of new apprentics)","30","4","","0"
"0","Gurgaon","SAP Telecom Services","Apprentices Act","Half Yearly (Form APP-3 notice of completion of training)","30","4","","0"
"0","Gurgaon","SAP Telecom Services","Apprentices Act","Return","31","2","","0"
"0","Gurgaon","SAP Telecom Services","Boilers Act","Annual Report","0","","","0"
"0","Gurgaon","SAP Telecom Services","Bonus Act","Form A Computation of Allocable Surplus","31","10","","0"
"0","Gurgaon","SAP Telecom Services","Bonus Act","Form B Set -on and set-off of Allocable Surplus","31","10","","0"
"0","Gurgaon","SAP Telecom Services","Bonus Act","Form C Register of Bonus Paid to Employees","30","11","","0"
"0","Gurgaon","SAP Telecom Services","Bonus Act","Form D Annual Return","31","12","","0"
"0","Gurgaon","SAP Telecom Services","Building and Const.","Deposition of Cess","0","","","0"
"0","Gurgaon","SAP Telecom Services","Building and Const.","Principal Employer Registration/Renewal/Amendments","0","","","0"
"0","Gurgaon","SAP Telecom Services","Building and Const.","Register Maintenance","30","2","","0"
"0","Gurgaon","SAP Telecom Services","Building and Const.","Submission of Returns","30","2","","0"
"0","Gurgaon","SAP Telecom Services","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Gurgaon","SAP Telecom Services","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Gurgaon","SAP Telecom Services","CLRA - Cont","Form X Employment Card","25","","","0"
"0","Gurgaon","SAP Telecom Services","CLRA - Cont","Form XI Services Certificate","25","","","0"
"0","Gurgaon","SAP Telecom Services","CLRA - Cont","Form XIX Wage Slip","25","","","0"
"0","Gurgaon","SAP Telecom Services","CLRA - Cont","Form XVI Register of Employment","25","","","0"
"0","Gurgaon","SAP Telecom Services","CLRA - Cont","Form XVII Register of wages","25","","","0"
"0","Gurgaon","SAP Telecom Services","CLRA - Cont","Form XX Register of Deductions for Damage or Loss","25","","","0"
"0","Gurgaon","SAP Telecom Services","CLRA - Cont","Form XXI Register of Fines","25","","","0"
"0","Gurgaon","SAP Telecom Services","CLRA - Cont","Form XXII Register of Advances","25","","","0"
"0","Gurgaon","SAP Telecom Services","CLRA - Cont","Form XXIII Register of Over Times","25","","","0"
"0","Gurgaon","SAP Telecom Services","CLRA - Cont","From XIII Register of workmen by Contractor","25","","","0"
"0","Gurgaon","SAP Telecom Services","CLRA - Cont","Obtaining of License as a CONTRACTOR","0","","","0"
"0","Gurgaon","SAP Telecom Services","CLRA - Cont","Status of Form V","0","","","0"
"0","Gurgaon","SAP Telecom Services","CLRA - Cont","Submission of Form VI-A (commencement of work)","0","","","0"
"0","Gurgaon","SAP Telecom Services","CLRA - Cont","Submission of Returns","31","2","","0"
"0","Gurgaon","SAP Telecom Services","CLRA - PE","Principal Employer Registration/Renewal/Amendments","0","","","0"
"0","Gurgaon","SAP Telecom Services","CLRA - PE","Register Maintenance","25","","","0"
"0","Gurgaon","SAP Telecom Services","CLRA - PE","Submission of Form VI-B","0","","","0"
"0","Gurgaon","SAP Telecom Services","CLRA - PE","Submission of Returns","15","2","","0"
"0","Gurgaon","SAP Telecom Services","DVAT","Tax Deposit","20","","","0"
"0","Gurgaon","SAP Telecom Services","Employ Comp.","Submission of Returns","0","","","0"
"0","Gurgaon","SAP Telecom Services","Employment Exch.","Biannual Return (ER-II)","30","10","","0"
"0","Gurgaon","SAP Telecom Services","Employment Exch.","Notification/Intimation of Vacancies ( 15 days before onboarding )","0","","","0"
"0","Gurgaon","SAP Telecom Services","Employment Exch.","Quarterly Return (ER-I)","30","4","","0"
"0","Gurgaon","SAP Telecom Services","Equal Remu.","Register Maintanence (Form D)","25","","","0"
"0","Gurgaon","SAP Telecom Services","ESI","Accident Report","0","","","0"
"0","Gurgaon","SAP Telecom Services","ESI","ESIC ECR","21","","","0"
"0","Gurgaon","SAP Telecom Services","ESI","Monthly Deposit","21","","","0"
"0","Gurgaon","SAP Telecom Services","ESI","Registration","0","","","0"
"0","Gurgaon","SAP Telecom Services","ESI","Return","30","4","","0"
"0","Gurgaon","SAP Telecom Services","Explosives Act","License","0","","","0"
"0","Gurgaon","SAP Telecom Services","Factories Act","Combined Annual Return","31","2","","0"
"0","Gurgaon","SAP Telecom Services","Factories Act","Half Yearly Return","31","7","","0"
"0","Gurgaon","SAP Telecom Services","Factories Act","Leave with Wages Register","25","","","0"
"0","Gurgaon","SAP Telecom Services","Factories Act","License Obtained","0","","","0"
"0","Gurgaon","SAP Telecom Services","Factories Act","Notice of Period of Work","0","","","0"
"0","Gurgaon","SAP Telecom Services","Factories Act","Notification of Accident","0","","","0"
"0","Gurgaon","SAP Telecom Services","Factories Act","Register Maintained hoist and Lift","25","","","0"
"0","Gurgaon","SAP Telecom Services","Factories Act","Register of Compensatory Holidays","25","","","0"
"0","Gurgaon","SAP Telecom Services","Factories Act","Register of Examination of Eye Sight","30","12","","0"
"0","Gurgaon","SAP Telecom Services","Factories Act","Register of Medical Examination","30","12","","0"
"0","Gurgaon","SAP Telecom Services","Factories Act","Register of Medical Examination of Canteen Staff","30","12","","0"
"0","Gurgaon","SAP Telecom Services","Factories Act","Register of Muster Roll Adult Workers","25","","","0"
"0","Gurgaon","SAP Telecom Services","Factories Act","Register of Specially Trained Adult Workers","25","","","0"
"0","Gurgaon","SAP Telecom Services","Factories Act","Register of White Washing","30","4","","0"
"0","Gurgaon","SAP Telecom Services","Factories Act","Report of Accident and Dangerous Occuurences","0","","","0"
"0","Gurgaon","SAP Telecom Services","Factories Act","Service Card","25","","","0"
"0","Gurgaon","SAP Telecom Services","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Gurgaon","SAP Telecom Services","Gratuity","Form A Notice of Opening","0","","","0"
"0","Gurgaon","SAP Telecom Services","Gratuity","Form B If Any Change Occurred","0","","","0"
"0","Gurgaon","SAP Telecom Services","Gratuity","Form L - Notice for Payment of Gratuity to Individuals","0","","","0"
"0","Gurgaon","SAP Telecom Services","Gratuity","Obtaining of Form F from Individuals","0","","","0"
"0","Gurgaon","SAP Telecom Services","Industrial Disputes","Progress Report on Constitution and functioning of Works Committee","0","","","0"
"0","Gurgaon","SAP Telecom Services","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Gurgaon","SAP Telecom Services","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Gurgaon","SAP Telecom Services","Inter State Migrant","Return & Reports","15","2","","0"
"0","Gurgaon","SAP Telecom Services","LWF","Annual Return","31","2","","0"
"0","Gurgaon","SAP Telecom Services","LWF","Register of Payment of Unclaimed Wages","31","2","","0"
"0","Gurgaon","SAP Telecom Services","LWF","Register of Wages","25","","","0"
"0","Gurgaon","SAP Telecom Services","LWF","Registration if Applicable","0","","","0"
"0","Gurgaon","SAP Telecom Services","LWF","Remittance Returns cum Challans","30","","","0"
"0","Gurgaon","SAP Telecom Services","Maternity","Register Maintenance","25","","","0"
"0","Gurgaon","SAP Telecom Services","Maternity","Submission of Annual Returns","15","2","","0"
"0","Gurgaon","SAP Telecom Services","Min. Wages","Form I Register of Fine","25","","","0"
"0","Gurgaon","SAP Telecom Services","Min. Wages","Form II Register of Deduction","25","","","0"
"0","Gurgaon","SAP Telecom Services","Min. Wages","Form III Annual Returns","31","2","","0"
"0","Gurgaon","SAP Telecom Services","Min. Wages","Form IV Register of Overtime","25","","","0"
"0","Gurgaon","SAP Telecom Services","National  Festival Holidays","Annual Return (as applicable)","31","2","","0"
"0","Gurgaon","SAP Telecom Services","National  Festival Holidays","Display List of Holiday","31","12","","0"
"0","Gurgaon","SAP Telecom Services","National  Festival Holidays","Register of Leave","25","","","0"
"0","Gurgaon","SAP Telecom Services","Payment of Wages","Form I Register of Fine","25","","","0"
"0","Gurgaon","SAP Telecom Services","Payment of Wages","Form II Register of Deduction","25","","","0"
"0","Gurgaon","SAP Telecom Services","Payment of Wages","Form III Register of Advance","25","","","0"
"0","Gurgaon","SAP Telecom Services","Payment of Wages","Form IV Annual Return","15","2","","0"
"0","Gurgaon","SAP Telecom Services","Payment of Wages","Form-III Register of Advance","25","","","0"
"0","Gurgaon","SAP Telecom Services","PF","Monthly Deposit","15","","","0"
"0","Gurgaon","SAP Telecom Services","PF","PF ECR","15","","","0"
"0","Gurgaon","SAP Telecom Services","PF","Registration","0","","","0"
"0","Gurgaon","SAP Telecom Services","PF","Transfer","0","","","0"
"0","Gurgaon","SAP Telecom Services","PF","Withdrawal","0","","","0"
"0","Gurgaon","SAP Telecom Services","Private Security","Security License","0","","","0"
"0","Gurgaon","SAP Telecom Services","Professional Tax","Registration","0","","","0"
"0","Gurgaon","SAP Telecom Services","Professional Tax","Remittance by Due Date","30","","","0"
